,0,1,2,3,4,5,6,7,8
11351.3122343245_27143.9475780398,0.21647364038414457,720.4104538684333,5860.2732217684015,0.22851676361525136,3672.224777061492,0.12599272489086646,732.5260087062655,0.06683507763938451,0.11520470559079965
11351.3122343245_28143.9475780398,21.27595010728268,1050.909592070883,7482.6394893024335,0.10719001602214036,2064.2269632951293,1946.0525696216698,302.80763472928174,67.98669770188162,0.21603726613688023
11351.3122343245_29143.9475780398,0.1463373855999146,42.579680942933614,1111.498159851883,114.29807317838713,227.22182734933818,173.72191802498605,472.1132976464647,315.60492859261024,0.09108181911998425
11351.3122343245_30143.9475780398,23.154147559769285,2960.7609519726384,2136.379001818356,8.15736100084591,603.0687238518067,944.6421774750088,952.8698292783847,448.42971062128754,73.39975853803193
11351.3122343245_31143.9475780398,0.11937025933613359,93.62235944335076,5108.711227514864,119.45811845446205,628.81350744255,302.17596324942394,246.44415876921374,1668.2773946609084,0.1549993639132188
11351.3122343245_32143.9475780398,0.16659508022827701,1009.7808535056928,5949.86386509311,1.937542792756862,0.24463219403345077,156.91224037034777,0.19049988129796694,225.95555146789465,976.244336688577
11351.3122343245_33143.9475780398,0.06962420819161946,509.6664358232692,3271.582852750256,0.786357231729093,0.5543812018666414,0.17627865194150472,277.5120227437634,0.3703328421567225,30.376580875077014
11351.3122343245_34143.9475780398,0.11418208029340285,928.8595681652938,0.24323955019029858,0.10990702791098644,0.21837963128243282,0.12783830870340254,142.30209576333792,0.11643397911218122,4852.117813136627
11351.3122343245_35143.9475780398,0.17519542795867177,923.7576598066657,0.17958406996621495,38.830295553845005,88.86628476561495,0.24119960596602302,1064.757004534506,163.00507534414623,6271.146834014809
11351.3122343245_36143.9475780398,0.1754716647696132,2772.084714958468,2636.190746578725,35.7930769395128,125.78910848954658,22.818886772909057,0.5703056928590411,154.1547161310471,1302.760073856895
11351.3122343245_37143.9475780398,5.741831018748213,3663.771930795512,696.0593099240449,115.0496485041521,438.0588377902368,9.352983242752073,1344.9427631511894,229.51808572918182,3535.841711519798
11351.3122343245_38143.9475780398,186.8913732692428,5223.318678068024,1790.6385685206567,342.7149490135914,435.99511114307586,294.2600543935019,348.6914015088556,581.7507814623839,401.85116131559846
11351.3122343245_39143.9475780398,223.93364179005744,4117.964495103393,2078.0576108806285,162.0633087221822,477.823211533657,43.507889165620355,1119.0148350578584,575.5035342990412,77.31078125268638
11351.3122343245_40143.9475780398,0.1202259769798988,5746.160399745613,5715.57871853669,1232.2200656172722,1.4168778081890814,100.06847269176829,0.4437130386253115,164.02682442515544,48.04021833284141
11351.3122343245_41143.9475780398,0.6784393104661659,674.42830972269,3107.311695484152,813.5986660975071,1213.1602114675825,496.3889657149804,826.2708797303445,1416.6651060776148,1.256644341450754
11351.3122343245_42143.9475780398,152.66934743908402,3028.2642662396734,8315.617107036354,439.4794463488357,128.30950330291114,0.06371775979975308,119.9539436527358,0.13942957680616921,6.991529249869456
11351.3122343245_43143.9475780398,71.10947375738326,2918.687410632855,4229.711585711606,217.59574601091023,1408.585878661275,304.9355417590096,1602.982543226025,910.7952577781474,34.97325755746527
11351.3122343245_44143.9475780398,6.809076686897813,1517.292788607908,1035.8606961567405,24.838657777423137,1332.02131444828,73.59935690735485,793.1617796010155,93.3627352371727,0.12811205394634112
11351.3122343245_45143.9475780398,0.09699569221155087,31.056521008677265,8453.236093063422,825.6091123213463,124.77446969379761,47.47444429513436,0.4882089257868748,78.64560417281322,0.05144768059209596
11351.3122343245_46143.9475780398,2.91463001538215,341.62564586470756,2515.6093228376317,0.35825882514333535,462.48462533688974,0.22110755461439704,299.2356981413022,0.23903499258210315,0.0878238296986686
12351.3122343245_22143.9475780398,0.12079678750805344,2.972979831503629,1497.058418869402,1.0571780860206328,0.13212621471614086,27.517804039953877,0.08023042446248874,0.43787229010323026,0.11008850765085991
12351.3122343245_23143.9475780398,0.12246308728460485,208.40169055584428,1066.0106231763637,0.2558692583969274,0.14208642178859732,0.3991405718908934,0.1604993456538813,0.2503691000941696,0.13274758553613544
12351.3122343245_24143.9475780398,0.538681172979841,30.45149793429323,587.301012875961,1798.1478559870047,542.9546246560541,31.814094870673593,326.1843985660166,0.37326436283409214,8.278367246424107
12351.3122343245_25143.9475780398,85.68449038330888,5387.3108950131455,1310.2918964478306,3.878187582711653,763.4274222820313,0.15015395475320417,1232.5265285414848,0.17322292106355472,122.6010005287739
12351.3122343245_26143.9475780398,214.1400354702364,5463.2109318720495,2743.277085086909,15.087317793122393,924.7859685367459,0.150165331349921,1026.7207732556199,0.17335376519946588,202.49816654690383
12351.3122343245_27143.9475780398,0.10933605461291271,374.9606943736268,8547.841729224881,160.70597082137343,929.1287176967624,0.15096384167328525,0.22337725995875846,173.1260630605266,0.3386907810991797
12351.3122343245_28143.9475780398,19.76553423994278,4408.8315321858345,6394.246895760603,0.10866553372264687,3677.1428753865257,0.15068645866742464,223.85082993578416,0.15346466314393084,0.335059030824982
12351.3122343245_29143.9475780398,20.498113895457077,2832.687261888291,3138.235090241057,0.10867953678610774,1044.5789308549195,0.15068837389267403,480.82128330075665,0.15361565704307192,0.35187956498417683
12351.3122343245_30143.9475780398,152.99264407905247,4555.0445919353815,4359.103411837366,304.8652863408709,607.7968641635264,285.08300504988085,186.7500877803339,460.14788094800986,58.076952694583284
12351.3122343245_31143.9475780398,0.14922821572586548,590.3509628540595,2414.6679837442634,386.95804292145243,408.9466026389708,184.78573821981234,935.1745779245559,0.21201379477183882,44.61557449020741
12351.3122343245_32143.9475780398,0.1492386306269764,1305.2214033139514,3317.2796532074913,0.26602717349866756,0.12141839152641962,0.21499743804055166,228.21830849024482,0.21119335615405468,2580.8423277571424
12351.3122343245_33143.9475780398,0.14917961892132828,2205.9704282713224,1120.1303187929832,0.26616260342533943,0.12143179514824887,0.2132580226176487,646.4305877604615,0.21087840794189136,3503.0323225054344
12351.3122343245_34143.9475780398,0.11417823626156512,203.6604681026328,0.24203459159509122,0.10989826577488535,0.2173085166741934,32.681723088545425,0.587952964010745,0.1164321301371095,8115.479461511709
12351.3122343245_35143.9475780398,0.17487730674956364,585.3142531665602,140.1517513444681,0.3049979440962024,0.1933795800800416,81.33448842581078,0.49381450339097044,65.90785399259342,3604.0837164742306
12351.3122343245_36143.9475780398,376.4605642513627,3493.5293772707087,2099.5297668520584,40.582200100027066,0.1948922940670708,5.0638026675013235,43.68968705911734,175.66730324884603,1896.6195075897601
12351.3122343245_37143.9475780398,0.1752019769256833,1662.160895215276,11.297393914971861,30.474522196187767,589.8078778447266,0.23994874870643396,2227.4629783067116,0.6173275720026556,6957.10095549952
12351.3122343245_38143.9475780398,17.435880636668383,2719.8568342142958,1471.4249281399282,31.14387964376406,12.101678287595776,0.23929012768053118,9.241000817855932,290.33674802746305,2698.3318388039083
12351.3122343245_39143.9475780398,89.54659010777551,2845.3678762847644,3352.4221842043285,1510.897493861445,63.80784089707626,753.142477073556,600.7954736028759,285.04575179571486,124.26098731501985
12351.3122343245_40143.9475780398,0.12022601466575668,942.9249434831161,2853.8390049157138,0.6983486744499438,1553.5247052089476,1276.9584039356391,687.068735987201,0.7190079304465822,124.2221401099382
12351.3122343245_41143.9475780398,353.68972117092403,3085.689900928263,2917.413732350535,27.961855945915072,102.41367312019035,85.59544888240893,178.08950775589696,17.852181647070477,440.05289610943225
