,Topic-0,Topic-1,Topic-2,Topic-3,Topic-4,Topic-5,Topic-6,Topic-7,Topic-8
-2049.304398_798.3304889,15.716418333272795,5.830020671856379,1.5135886870982227,0.24180024219617743,22.54517531824878,2511.6934029383447,1.846010280539714,5.293045561895531,205.77247103720788
-2049.304398_898.3304889,0.1997838915495925,36.24012249455072,2.05688704800186,10.35379567995401,0.2554141852008757,2380.118944077412,247.38948016156903,0.666850938993827,48.87698068318721
-2049.304398_98.3304889,516.145751525556,389.50039835887145,605.1729325037172,837.1765979617965,223.2585851575308,1042.0927933514463,181.97287198135064,308.1307111159113,168.58657899986554
-2149.304398_-1.66951110000002,3533.1657932530024,559.9750205659085,4.473581608785552,1983.4713254496219,825.573193235017,55.67226041540086,991.4561859420093,413.56266208568405,67.48625849670101
-2149.304398_-101.6695111,2164.695818894474,283.7261853843077,0.4523636741913083,1321.6742413949603,261.3068987623193,8.466952017201455,0.8004554656954195,82.07898390878593,347.4564062653869
-2149.304398_-201.6695111,3427.2573263290437,636.1994181608167,0.45156146438592437,1661.7837947136507,295.21960089590306,4.269200506080285,43.594184459169604,0.10933044238571603,281.398205169778
-2149.304398_-301.6695111,2361.3805273263665,646.8574998576557,210.06996097350924,655.9276834947581,565.2262766798096,105.51644703933282,758.0158797634681,415.04632767651344,16.24201183635789
-2149.304398_-401.6695111,7.76122690346271,852.4988861704898,1.63534098377069,372.53157369165314,5.852198157528136,38.028301336524635,1104.1641840572854,0.1093202898802258,334.98716274430956
-2149.304398_-501.6695111,45.330516535174596,1317.048877763762,4.980035845611249,15.956592798674134,9.933874373136918,51.83056553302679,94.10811734114506,0.10931816264597835,1007.4067375206174
-2149.304398_-601.6695111,30.83503059563393,6.341019705836125,6.69212155634979,3.463932599138497,37.881413425086315,43.332082104002026,20.030539320034517,1.4429612976994926,2090.183528740933
-2149.304398_198.3304889,2361.36017126115,497.500578679008,37.461988187991096,1498.2935734842865,481.8265525178648,41.19273266252517,149.47107268735928,585.7100693006058,386.74248403538843
-2149.304398_298.3304889,2731.9044875915943,551.3373593160933,12.02803804329522,2274.0123197461407,519.4993388724743,281.27944901345614,611.6678510005966,583.8493412023855,540.9810153381326
-2149.304398_398.3304889,2116.357571042259,500.0178901575666,176.3639914632497,1890.780922597154,481.46628926352525,14.213046935596573,349.8126477991629,53.75949611641674,567.6967243606784
-2149.304398_498.3304889,2178.1505759173906,171.8226209267154,299.1497507646467,1786.429273628504,508.03484794994455,77.74157552850676,57.254655105088936,5.683356127139576,265.2165686139986
-2149.304398_598.3304889,2210.2928503606868,620.2675041138382,30.296436528398306,1974.1006497229882,1194.3858235370303,145.1048788557193,100.43403698527763,401.1795254530342,57.3227306195287
-2149.304398_698.3304889,20.42317259887751,438.2712361648289,17.802328754844424,37.21075354629738,42.27845257134541,2467.4902423584613,71.14153810784786,65.50814188551026,3.2508740230129707
-2149.304398_798.3304889,0.19982162158070474,24.38189171346439,4.949730661501283,0.24308403191601868,5.8328247722106985,692.9640752515037,0.2452762427628414,0.10502023967563087,374.7713408820007
-2149.304398_898.3304889,0.19920582493084402,100.45437309580795,545.5302159525281,0.2397484923678934,46.57325481531797,3851.48372538575,0.6383708593846378,314.10478418703474,90.46938253520537
-2149.304398_98.3304889,1466.730753313473,739.2710372162369,1.4036491005116587,1398.9693056452722,310.79665310952055,256.78127222635527,813.9916842153159,25.556151102281184,1496.19255410528
-2249.304398_-1.66951110000002,1842.6418706057354,939.900636782507,28.537472497168395,978.7455742674919,127.31279325503407,35.00903892062108,171.59229933394752,221.50088169471007,1304.5957134452715
-2249.304398_-101.6695111,4118.025552628903,372.6339096721621,135.0393974245932,2112.482174283758,403.74556990290154,14.950359143013062,11.891962647911255,159.47673783035452,57.277647703575695
-2249.304398_-201.6695111,4482.728470564712,356.3121893872611,27.86908003288434,1780.9138126987614,568.8253232156878,54.29912151316668,313.447929703567,331.6826910442674,30.20400611474172
-2249.304398_-301.6695111,1802.250546555713,663.197164522488,0.44934423210909663,785.2957309569565,186.0657562475223,248.16993109835653,21.539935063698366,290.52360163945366,341.7906054196971
-2249.304398_-401.6695111,361.23289710169536,923.6342789889882,45.20829532631232,534.6065503791208,23.460601252532694,0.8249351905834463,126.93420370321603,42.55774512438652,166.24512352808023
-2249.304398_-501.6695111,23.236208366423867,2508.9861805315495,14.90911545246229,21.790118971962027,8.311547256977383,49.79959464626825,154.07430423059387,0.10931652999209497,238.56115073777102
-2249.304398_-601.6695111,32.57163600877471,2.326694089119968,5.6584951225835045,4.778968346040103,65.17444518891077,38.167271559837886,0.8930883874647504,1.4622996218837097,2860.2089210261274
-2249.304398_198.3304889,1248.6313462835178,538.5443599949424,45.637422893215586,909.485953199063,225.66397488054656,227.2074627527872,1120.6191757120469,322.91030212047895,1591.8592080314106
-2249.304398_298.3304889,428.0497004860001,502.52213032833623,37.47622381796474,417.33813424313735,26.046126656040425,366.56491598782213,279.27385163467545,314.7445397318321,811.54356933591
-2249.304398_398.3304889,1026.934705465767,586.0016972527324,95.10859888976262,1145.7260672894672,557.4314384497117,29.038720132772788,829.9704617224985,82.2708630984574,2663.9860275108003
-2249.304398_498.3304889,711.1320861814141,650.4714827842377,517.0381967555438,1050.5450549939187,196.0870783232089,371.28154877296515,620.2392343797754,353.6046043427561,730.0839381695287
-2249.304398_598.3304889,852.7891967787901,857.0336664486166,102.96717835145208,507.582997898691,123.98095754907747,60.265705315958165,407.9631671355602,314.7377004891044,1013.0638592319361
-2249.304398_698.3304889,34.12483154016042,419.23713418655706,9.330229749723568,28.237276992631475,5.421269112577849,4243.373759175672,461.75185233924327,1.657625230093633,67.24276193536299
-2249.304398_798.3304889,0.19980684430763923,81.45541908601125,38.470088729103125,0.2419468791791818,0.25545423505414705,3254.0879964720566,133.2104856831085,0.1049991856737607,191.6668648257533
-2249.304398_898.3304889,17.58560742898652,10.95542215227728,14.486023633549038,0.23921874463211018,0.25807080032968155,1778.5166167580235,26.377996262236213,0.10498099545863193,24.16911964013108
-2249.304398_98.3304889,1566.14377424514,393.27433366522246,6.600303330764718,1551.0264670804474,350.4161470679513,106.6309279315029,719.876422904448,214.74130968783265,1488.9833687500623
-2349.304398_-1.66951110000002,1559.7312508565365,328.27957784082196,118.16154894181442,1063.8084812182185,130.08597310769392,12.934037394097246,800.9895087156725,396.18722683403576,550.1213791696811
-2349.304398_-101.6695111,1744.0348560213722,383.78348576551804,0.45022958185158823,1033.7374775324258,166.5462339900778,267.0123511150269,6.283398536949139,271.2408105123322,1217.8568851828682
-2349.304398_-201.6695111,1728.6896718052467,136.39243221187797,0.43189476116631575,572.7626814668114,245.55863333902036,289.2266864226493,2.30399230871674,318.9181199166615,788.2980263145231
-2349.304398_-301.6695111,1142.9736961508727,467.19270461825874,308.24558630725403,738.1576236745501,76.49596921273452,22.011960949289023,396.6142440586576,204.25672285409132,313.57854106297106
-2349.304398_-401.6695111,484.881476815765,643.0698251202939,436.18665523124423,340.254287969329,89.33838166691164,60.175512824091804,850.817555593149,52.57154772209881,274.4421776104671
-2349.304398_-501.6695111,32.0269678397445,1542.8425048138286,87.4807364431713,5.0411155839719255,4.777267195079508,54.33659913761281,64.17352666503338,0.1093238732499181,609.0222863601757
-2349.304398_-601.6695111,37.16595103571198,11.02642441922455,37.344305877852776,5.873739113118807,87.91491411990135,6.264153785905357,40.78231448157924,3.355559280666207,1220.8213238018946
-2349.304398_198.3304889,942.5437792535874,499.8705419212905,185.1656203127698,1110.024956739845,276.5552580104397,425.7288464537059,390.6744945641333,1279.6227540127254,256.49215885701636
-2349.304398_298.3304889,1218.7110966869416,288.6837239284938,655.2867476207696,1287.491621587813,437.44165521473775,475.97867281645347,287.00873881925634,1333.1964929188125,20.045350306240806
-2349.304398_398.3304889,1217.5965344705223,269.98410480046283,152.20285058040812,1794.8410695747284,532.9298018582577,32.21467982010396,496.7478981543846,463.2306083554993,775.9985694860345
-2349.304398_498.3304889,1378.2396691174938,457.01906631242935,408.7668352659539,1105.441532482948,288.524898773989,267.5919753755938,237.83188258888055,1154.2350656151766,295.0951758113212
-2349.304398_598.3304889,182.97251371689762,403.86211606590376,120.21895233430928,4.4919828077514135,515.4997419478585,525.8797676349892,785.7191595296349,735.1706063317322,305.90072586457956
-2349.304398_698.3304889,123.57336363427756,284.957514387263,5.99812105336764,2.6157997858798776,13.890660082535627,2812.9960409278465,12.067896242212552,221.4184553886301,692.1900574365866
-2349.304398_798.3304889,32.92115873571906,109.4437039888542,8.599939267112822,24.799180961508362,25.19145770429235,4792.799338706411,1.9338463299059492,0.10499876066113199,143.13067568008387
-2349.304398_898.3304889,21.08186103053275,29.56659738069469,18.608355851796155,4.5331348987552955,0.25667572163015295,3487.7516976394095,28.828087971791195,0.10501311942019173,439.9616341536653
-2349.304398_98.3304889,611.6109344956445,516.7275998415796,29.264306559853825,297.0125703667251,443.7525017922841,86.56231100156172,21.760026432444867,644.3793670900317,633.6743276658111
-2449.304398_-1.66951110000002,754.4135960547716,306.202018798335,32.924653616881315,464.2535961952146,180.95445020771353,108.62038112750868,204.2949937793078,1079.6186247464254,184.29635208313246
-2449.304398_-101.6695111,1771.814828258944,926.8911154348807,179.99496088902782,1622.6763111244327,385.63319376843197,83.95065657151974,568.9589787517983,277.5797651124597,127.13887528245881
-2449.304398_-201.6695111,91.86873237183266,481.65269307403383,203.05286949922606,180.75907161581574,11.771792615140123,283.8982169030514,64.02999691411489,203.94751174216702,758.7978733582045
-2449.304398_-301.6695111,1074.2651555087784,380.454639288574,105.61842563504393,1390.351792131448,285.599983825617,287.2033702739354,84.45272551620228,226.3993406517136,18.433325291554684
-2449.304398_-401.6695111,612.9008844691203,706.1274336838329,391.8013331534322,855.8206350749109,107.84153276982491,53.51816411488424,35.72845339698949,91.39171999196726,691.3964613805844
-2449.304398_-501.6695111,502.7763481005461,91.25282574616085,634.3476118883333,417.135350506096,220.19681110277298,44.661129568548425,32.42787468168965,109.3218695289008,61.47969711342972
-2449.304398_-601.6695111,35.31952031192006,1059.4333806524182,4.165478290143692,2.9708998915886005,9.233919709934602,63.88394610780808,63.36738279326478,2.2368935781584702,2160.240411042638
-2449.304398_198.3304889,994.9467841281395,252.38914086611885,19.074289098148054,722.4805401394038,392.1023680968358,76.39446922390364,28.09369488651265,1696.184932461259,509.17806402272896
-2449.304398_298.3304889,1490.2714147771526,3.14732280787669,378.790859586135,2251.4821683986365,700.9875720309319,170.8065347621717,119.54544792994969,2134.1024807119175,29.760026125779756
-2449.304398_398.3304889,943.8003866766153,103.07114483373802,232.61843283051914,1728.0795197018176,498.7452608419006,75.64577593687613,22.774664282766704,3384.097269700055,481.96337572142664
-2449.304398_498.3304889,953.8907625795676,6.724522298966889,172.85954819628168,797.8546544464514,633.6176864940041,32.25730772913251,4.7446993245413145,1437.0517246497923,153.794876713045
-2449.304398_598.3304889,583.1895641240461,317.7479157308144,245.5908975247221,22.85641868595451,311.7470478708374,41.30873410513752,362.3082997287566,521.2955514119042,16.780436250157734
-2449.304398_698.3304889,7.037533844262948,465.43776212827026,231.84529446747334,9.20767703813722,16.297775733519213,3895.793610542956,336.89966664381717,44.989027744462334,13.366909397200157
-2449.304398_798.3304889,11.813118331012545,3.316793934292284,3.4693342807134124,2.7850770609564464,29.4208319051898,3197.893456676321,1.5002143036559936,1.5807449766339792,354.8398968152397
-2449.304398_898.3304889,9.031646399728196,24.700887880228656,4.705806610987198,2.884381388422056,25.36696680216656,2601.336099299858,1.313328618456756,4.911193855487724,304.443658186434
-2449.304398_98.3304889,728.6033814140029,48.185016598420376,498.0940345491417,985.5796238444856,775.8113707410415,547.157031338923,93.32622869146984,2148.3624214881156,19.566876417358436
-2549.304398_-1.66951110000002,383.82950024373133,284.41478983635045,308.68139069088363,1005.6778075185014,254.30752546673457,349.00448060890807,25.175494939231307,3008.320023491642,150.3677558802043
-2549.304398_-101.6695111,1331.6224169120937,487.1403161775346,160.480546020942,1349.547543414057,392.9761699053584,252.26433138134612,57.741066403442645,1330.7661698776815,10.240211249345991
-2549.304398_-201.6695111,736.2465701442942,484.96797222494854,22.292579635344616,312.1931381805304,185.9550237977127,422.8917621851347,95.59955669693545,615.9011708424524,116.78439971715311
-2549.304398_-301.6695111,728.0297896352229,352.4146675991715,132.9130066134722,509.7570591316416,61.32638896720942,264.64699252641174,753.9005154743894,421.4000288443943,368.44679918615395
-2549.304398_-401.6695111,78.98115841983068,512.8369910157083,589.4281856186396,307.1428542592375,128.25531480060658,293.5698662673848,14.914497875857355,383.6927770726856,142.01357651603792
-2549.304398_-501.6695111,198.6535588602847,300.47780579167994,376.3853609160449,139.7799649292862,10.699352653486157,343.0581869006465,6.12988231298192,267.5576334470662,167.16656768252366
-2549.304398_-601.6695111,18.777538962704693,1714.3934547364083,2.6121456799623948,7.506738778512346,6.270705917582213,323.3278044034252,238.94728727509596,2.1079271387356515,698.964711597969
-2549.304398_198.3304889,693.0445052795932,474.44696417008015,24.950146611752295,1655.4800363046681,259.7862586623569,324.19592148946674,183.89116590319534,1005.2552382765773,341.8436512636939
-2549.304398_298.3304889,374.5529142233287,179.57681451780869,150.41652684971518,1074.6557754471182,255.76301422168635,311.5634913453132,1368.1234979821118,837.6427351889142,221.59912346905824
-2549.304398_398.3304889,341.33684005222324,27.09839740418042,362.6190730807889,176.15292575322746,159.61751912609802,356.512581229894,580.5157489111589,1988.7461182144043,59.19667302228822
-2549.304398_498.3304889,440.43731434741085,365.1782852930908,7.4976793078485775,305.4817966694042,293.75814482516824,36.06330101236359,51.25872050194146,1897.0510963009585,94.06949271728365
-2549.304398_598.3304889,304.7055483949041,357.8435405227562,221.02805887092654,721.8958004884227,331.55006226477417,34.592141791397275,163.75281787215658,427.14686418157015,1203.3100785019205
-2549.304398_698.3304889,29.807160571544873,197.95685149130688,11.237444718478285,15.400229474223321,15.79894676541467,3149.5569729038743,3.0506436299307937,3.862558928499947,53.02774074660857
-2549.304398_798.3304889,1.1778976623837263,225.1379709929145,1.5376007769819338,1.5716407535379466,2.185613698475766,2551.3871491721843,314.37514685119044,1.6166338012594355,12.788848957267298
-2549.304398_898.3304889,0.19890735875759338,32.63928440794412,125.87502596729803,27.368757105392046,15.173430686653699,3255.2320469774486,1.0652758552043153,411.42215075227756,29.887259183589368
-2549.304398_98.3304889,559.2976464555596,5.416501546618672,282.80131276497565,730.0651620821411,374.43608549431053,851.8598345686197,62.63359645399563,2702.1820425085825,38.05290276434335
-2649.304398_-1.66951110000002,373.71302728925934,234.02370085201926,250.80030097468835,330.2194272132363,112.76543007197704,510.4054849215361,61.739543484448966,930.8640288536992,6.838698577049611
-2649.304398_-101.6695111,591.0527064119841,405.9974762762565,64.88686691687421,998.550482909196,100.28011082540553,221.02658864163692,13.892187814072273,992.4119073645483,382.27131407596346
-2649.304398_-201.6695111,215.96589141787948,340.0706985569274,19.34517365759738,145.08227996309745,56.33553730897288,262.93865969509045,662.9313920424878,181.09220258362143,374.66120339169936
-2649.304398_-301.6695111,124.26652991216098,349.10048809511807,2.6466637504285364,16.63341851128214,90.5252110676622,1261.9630475388046,547.5640382927247,209.92568819320735,3.2656686828744568
-2649.304398_-401.6695111,33.73299129951684,253.90074713339396,447.3374762303738,378.76877947417694,40.483755981201895,705.0842996427187,345.86132472188683,3027.170926941276,36.63943494321239
-2649.304398_-501.6695111,85.83046103615565,4.902827671333701,340.2140983234333,462.183927817074,421.858700273305,473.8410157017863,2.353297854811929,2072.9436122263533,9.864407053190808
-2649.304398_-601.6695111,34.37108933256973,984.7251289948503,14.375160816419355,88.50184777748596,10.941659699277682,5.220556764028022,527.8845613260504,81.89136739985275,964.9969523190961
-2649.304398_198.3304889,658.8000377246034,89.73871501075165,2.5771349662319527,1383.9300309696728,184.8513699269909,973.9003717224152,84.04973842031707,1757.4920374991675,231.56883480371434
-2649.304398_298.3304889,244.02622197335862,44.60032005284394,14.8391607895043,667.3668674939956,263.6854144859586,1205.8668981497462,804.1883879635117,1291.1415217405654,236.17910994878397
-2649.304398_398.3304889,943.8029436695431,114.53072185959493,481.91237776877693,534.6988954241164,527.408876813698,586.3660639034146,269.9341477016333,877.8199455047454,299.4198902014134
-2649.304398_498.3304889,366.05195530103043,469.65845897865404,11.685901114685935,210.44489663607968,267.17149051626586,143.56523922851855,1659.4016736256685,757.1075618953707,1747.83573600762
-2649.304398_598.3304889,285.0432346592342,538.8521691551741,132.04336619028186,20.5601086167527,109.39459157808416,47.27807377433782,1060.7344261894345,332.74905967750055,497.267881606047
-2649.304398_698.3304889,31.42592483076677,33.99551769197192,25.369453861772843,27.250904485396106,33.337601333731946,4132.954930102963,1.8735165083918994,3.4659848887046207,7.122714637011152
-2649.304398_798.3304889,6.7332598926201435,250.93148028893035,1.653094613990101,3.7117273191690923,4.044676569043065,1849.535936943398,20.770531880437062,2.8080342850612166,258.60440032834737
-2649.304398_898.3304889,39.601891885977146,91.92863650406898,295.90944922178073,3.7009594013596496,29.117592963827477,4171.222416206963,2.385442433860484,121.65479369992356,297.1480623457713
-2649.304398_98.3304889,397.9793822495046,236.01186443594017,80.87978720591555,645.9797912361264,135.31763289207098,494.09120194368046,599.6158354262652,1144.4822686347495,520.3114753573266
-2749.304398_-1.66951110000002,656.3348159621468,266.2547390727872,40.07780815540383,460.76048793651245,127.54275608804211,20.295331694915124,22.22947790646034,1281.9763184044768,2852.1137242139193
-2749.304398_-101.6695111,5.0128280126384235,354.34819248608613,2.0991687142693434,16.478374962088793,3.611443427483947,12.227034532989729,178.77245702297324,114.63352063033278,89.40244709894127
-2749.304398_-201.6695111,309.4753601642588,428.19454646966545,58.14580882670101,316.1026906919093,70.32185567014557,366.57800658990436,52.54684724563041,240.22560744297144,0.9947426627574814
-2749.304398_-301.6695111,232.2764012863572,139.5021658816429,49.32687098758724,37.23542901308936,29.798981583697586,594.239011716054,36.404974077327815,1020.2279238667853,299.57370602453676
-2749.304398_-401.6695111,6.617489960382956,39.91804366934033,804.1122049944082,414.68369691442973,70.3242145340081,134.21650141471122,206.67402454701207,2427.398467398409,4.1944508878118505
-2749.304398_-501.6695111,7.014728878755032,257.4532757626521,352.14121765348796,539.732227189724,38.008258794054676,775.417451819868,27.3497903940566,2036.277692374998,308.7444552573067
-2749.304398_-601.6695111,30.74012817894727,286.0507049000971,7.633908454516391,42.24487277734908,39.27848797906259,510.31533171674937,4.109393862445871,431.7220133820462,514.0442553909554
-2749.304398_198.3304889,44.539866102012766,128.38000323315578,5.30624258551946,395.17733974052777,83.07346813018404,93.78576492959219,138.55632403839667,218.90374756060763,1418.4162794456663
-2749.304398_298.3304889,142.61544528826164,291.20220858344527,343.2481699438719,564.7211051841454,322.13298994470233,284.61198574824493,1036.190925427602,1264.5371894757525,7.689612256420315
-2749.304398_398.3304889,758.1909415673035,15.42559403384042,34.51475907118376,835.3372099167252,1255.7443366499017,9.032931465816864,794.524709101475,632.8789174692288,575.3001929026345
-2749.304398_498.3304889,192.40946629364234,356.0960514666105,374.66722863275567,244.5297385423983,497.92027025995947,658.324783553656,1830.5596738329493,260.0352765906084,399.43615343717323
-2749.304398_598.3304889,216.28053880223754,235.79074970995939,861.21008060686,328.4160717074233,162.90960759266613,414.99524851059147,504.6605371813166,268.57817705443364,1.137640877945052
-2749.304398_698.3304889,39.24292435846242,158.96989777876118,26.523464390320516,7.005675647784814,18.12952198140031,2152.7833525300252,9.571657112468733,5.125355915494102,24.4447059608959
-2749.304398_798.3304889,54.71983412870061,15.236152096078465,13.53197576398124,2.839426864739405,18.30481514973056,4283.09659786538,1.8888748221149623,2.2766003904305765,18.89887110421109
-2749.304398_898.3304889,22.100070234458926,76.08595218644068,4.126513348131144,5.8655768604636735,27.227528490765863,3823.16800730101,2.380676812513942,7.611248595375232,13.192868007341238
-2749.304398_98.3304889,404.0823263658223,306.0469064207814,343.04999377744406,140.24365911116908,178.7042679131494,313.5596479005678,157.29332521836963,936.2459237346375,1107.2845202805322
-2849.304398_-1.66951110000002,446.9069125066004,154.36613096302577,12.013616147284463,372.44726833960937,6.048470454742336,289.267277134723,3.3385040082853474,863.1850425998867,632.0122374591967
-2849.304398_-101.6695111,678.0465947634909,349.7457526344715,300.27758031325624,585.2466810106513,40.81594557750633,747.1822862641254,2.9058660096813482,1492.7083976109707,581.656355295893
-2849.304398_-201.6695111,220.41000919018427,17.195666795125575,20.07084743974832,73.61056137473182,35.55438214891156,320.38084774668465,2.1956629375928234,1121.3032640186282,167.864215971272
-2849.304398_-301.6695111,55.587577353403,223.18730153493405,493.66143922167134,288.8265390620463,35.35367893041017,571.4407108502845,1090.4309024597496,1239.301984785755,20.795321779637337
-2849.304398_-401.6695111,55.70601536730554,253.6769695974071,219.6447363257105,130.1494246803338,48.26088238102636,149.97785704867664,4.13961370546608,2776.2283674123323,879.3552306962845
-2849.304398_-501.6695111,9.816410504690372,504.31349509369517,345.6065153215006,88.75598241452124,47.87265683673476,295.7986701869554,11.995660171991075,3113.937630331458,118.04207669596174
-2849.304398_-601.6695111,5.672903401633498,338.80982767518395,244.01355430419434,23.428201146457152,4.785952854482916,7.794996324091041,317.42060376597715,321.86661736706924,349.34644087448976
-2849.304398_198.3304889,12.668654527895587,160.99591980921454,2.0006528465883,194.07410435658102,80.29871167074165,297.951079904616,508.85994569480715,1684.3842840747077,1031.9056872308624
-2849.304398_298.3304889,701.0872424598264,225.90636566333745,358.5061333049299,405.44823121195054,1091.3077605500084,213.07974265051067,647.3893656050943,1229.1379244779,224.0868775798371
-2849.304398_398.3304889,227.71387694011537,465.556151932996,393.711364721839,378.1436594235882,772.1126111556249,80.14832166299924,2685.4314477129255,594.1751786203608,103.9569929114984
-2849.304398_498.3304889,511.08905302598953,195.88482599261351,624.94675086748,92.15447358948313,1339.484918794356,282.07345248909724,1088.2503243126862,657.0529776409181,17.041877847423134
-2849.304398_598.3304889,6.638380478082879,51.06142546355674,2160.8144212065195,176.2361963836862,250.53285975928256,94.18434565343051,1186.018597081306,198.24111226507515,31.25131924201821
-2849.304398_698.3304889,12.987017931887417,28.57237972424884,5.426428771723048,7.310450933935454,5.331557113665262,2640.9692161543044,38.56870873565159,1.8795992566811401,46.75120467321989
-2849.304398_798.3304889,4.311319097131155,139.21660751753564,8.22218979792656,3.877001689281399,2.2879581359916137,2184.1797041458753,192.4456730222098,2.359093319385279,24.858901744093075
-2849.304398_898.3304889,24.810999219261927,9.210188896062188,5.036231305617129,22.245620626558768,41.5535169198419,4165.093640776295,1.7094051789751794,2.5909241467197104,204.50791734848042
-2849.304398_98.3304889,578.319322969634,58.91538280563332,275.8415480041964,222.7127472669854,104.92610693265212,281.9791719949884,63.86768848299661,1888.7632583262448,117.18534802283286
-2949.304398_-1.66951110000002,81.64761952667004,8.06523481640665,208.44394854476394,662.6147723938268,330.2187824930486,805.1209658073631,526.6719364183687,2379.1353173088714,364.66688180368914
-2949.304398_-101.6695111,109.01058429846161,430.6101999976577,161.17523759985826,414.05600976519355,28.602085284710203,1070.7047571324065,648.2529696496226,1090.5240359701982,806.6495787610497
-2949.304398_-201.6695111,333.2583086865193,651.5371639226142,322.429277482729,220.3167657158046,18.938390838605578,631.5596893812717,47.70504080594441,895.971776753331,504.86904302231346
-2949.304398_-301.6695111,38.768398249218684,126.75342207828851,2.3991309609820917,5.178133497633167,7.238838803267403,758.8846626614891,13.345892381350072,286.8130474442027,57.20392987630919
-2949.304398_-401.6695111,12.100861644441705,321.27939895484803,5.901855094669144,129.53485702034337,51.513015428204966,50.48867374353756,30.869304205235615,2899.127701008873,13.323429055164096
-2949.304398_-501.6695111,3.7067624861745934,580.657712267196,78.00980130734246,37.3983619997013,8.644441502708576,201.02703533606788,638.0512830644954,3481.716335931193,8.927362618228583
-2949.304398_-601.6695111,36.91406100551471,218.9161095794348,596.4869325914941,95.87481701559253,14.74511121349905,361.8819841579042,393.75409850365276,1781.0642850870397,229.5016989873891
-2949.304398_198.3304889,178.77672836693546,529.9681270828373,198.9162813567802,629.1619010567108,74.51153951208676,501.23261534728636,900.0907958360634,1923.9385532581798,57.5425080030826
-2949.304398_298.3304889,535.3186863156008,303.115181802509,356.64033894509964,464.123039451143,406.3840217644201,101.57595598269285,432.3188836964479,1088.5285775964662,735.9449554063675
-2949.304398_398.3304889,440.93938883311597,66.7456757931327,488.9318792993259,212.19468153409215,652.1839033554834,304.9066570124989,1314.5755310201423,1901.9212722695045,466.5505702459382
-2949.304398_498.3304889,185.4723071199095,271.509845287036,1856.9243877074339,49.69301633306433,649.7754851405548,180.43881699732944,792.533734324322,689.1868251558437,605.4442374347221
-2949.304398_598.3304889,94.25719384531546,54.07959756379183,1984.6623170724838,313.4245928174,299.7261157172159,90.21433835078263,80.2890637450389,1217.8218163694735,14.503623210296485
-2949.304398_698.3304889,28.665362015086934,9.327092300545246,3.072524424359864,6.195203742893528,18.45160816916029,3678.4825905408543,153.57822693215982,3.980885226812959,27.043071141689623
-2949.304398_798.3304889,27.1011672265992,74.3763374128164,4.797179312314013,2.6528327746053755,3.144104699469496,2047.6114476780103,3.888282755357132,14.789313109566429,137.3977853101507
-2949.304398_898.3304889,69.12788411437481,89.35508894175739,28.631533367155797,12.574874502204338,26.651657276531836,3590.1461098238274,2.7215148658649637,2.9721903460691648,42.577593086960704
-2949.304398_98.3304889,530.2530561042361,221.7053570597267,14.327934248424764,41.943348478913954,20.695983076218475,1083.2312492398562,597.5810935429034,1202.8459869817007,216.17443606829346
1104.977914_2708.802178,13.965896793782177,63.03186846182704,958.4120762496707,594.5067786162318,206.39251479991134,234.59525322728362,6.985031353087193,3434.104710436992,63.66951875205121
1104.977914_2808.802178,6.55192168351627,170.7556321425262,137.55113143848158,58.878338320080076,2.7766119619639618,691.9605822329081,693.6628416577981,2568.970017901181,198.5565893568651
1104.977914_2908.802178,2.6373915583598193,479.161465781798,1.0222398348096036,44.02819148560314,0.873236345208821,584.7974000929992,423.06719024904135,1835.219675926647,282.8823327345896
1104.977914_3008.802178,0.6374219096927864,356.9799404583505,1.230497376103692,50.61772507467411,0.7987305481460775,1182.4125190588377,284.2228264740674,1409.5394177937235,125.68311575966455
1104.977914_3108.802178,37.787549021828276,458.68449741497426,94.6924580217539,141.9070178833604,0.5708383281521789,580.6974695685035,627.8689166642343,440.7576893799159,10.08832657773758
1104.977914_3208.802178,10.482087368194632,293.62314166313996,279.69374252990906,525.3713387335538,112.66029924944131,164.97655513531504,1613.8278840881921,1044.352554186219,405.06715408351624
1104.977914_3308.802178,0.6966605822757499,110.06291666492234,314.6080722001892,452.5808492579011,35.080320103676776,76.22275215305963,483.193654873774,1486.7793741847174,9.830157400685582
1104.977914_3408.802178,308.12092789528725,177.8494577682796,86.32079184376691,596.5905495899118,245.91818569337468,34.48888557865032,24.261552628221136,2128.5902670947557,650.8171025218284
1104.977914_3508.802178,107.59993176317197,34.78325525238317,130.9593693352523,575.9663812425732,1033.1077426292748,33.221611361653075,1110.5775897879482,1098.5045808444606,748.2200228185317
1104.977914_3608.802178,154.96776820015333,125.6891732731589,1097.997163846858,207.48038649146298,1314.6484240427983,274.67188555205166,245.1869656068979,1499.2011064099067,217.08393794565168
1104.977914_3708.802178,1.2130528917336236,76.9026542132282,1320.4700931439115,122.6174718391921,230.92549171340346,44.57682971542753,711.0010074019835,328.90537490036485,149.76815019292403
1104.977914_3808.802178,1.6345179527119078,34.53059996975029,19.543718254955092,7.106608380856077,35.77847237561708,3274.392365836091,3.8139730636762565,4.3935968655657724,180.9397628531937
1104.977914_3908.802178,0.35360587279653566,256.4996051864739,5.711769509446028,0.2925133419884296,0.38105744096679417,3461.5336321164664,266.17833257489985,2.1843711129953167,92.53120887032291
1104.977914_4008.802178,44.255769596735824,40.05836983409966,16.64853554925927,19.339540987277903,32.693823058967986,4680.573579860381,0.4039664372264702,0.23440003832473105,51.10872235184656
